hostname,n_planets,avg_pl_rade,avg_pl_bmasse,avg_orbper,sy_dist,st_teff
K2-258,1,3.0,9.27,19.0921,661.873,6351.0
Kepler-1231,1,1.42,2.6,10.41725184,987.237,5778.0
Kepler-1219,1,2.12,5.14,16.10467749,880.895,5944.0
Kepler-1329,1,2.17,5.35,9.33646594,588.037,4500.0
Kepler-650,1,2.96,9.06,3.032145588,884.378,5849.0
HD 216435,1,13.7,400.4,1311.0,32.9834,5999.0
TOI-1898,1,9.39553231,129.0,45.52234,79.6682,6241.0
HAT-P-69,1,18.786284,1137.8314,4.7869491,341.263,7394.0
TOI-1416,1,1.62,3.48,1.0697568,55.0135,4884.0
HATS-3,1,15.48,340.382,3.547851,411.211,6351.0
LHS 3154,1,3.69,13.15,3.71778,15.7606,2861.0
KMT-2021-BLG-1253L,1,4.59,19.05,,6640.0,
Kepler-1846,1,1.76378826,3.76,14.82009983,374.615,4825.0
Kepler-1137,1,2.2,5.48,23.9210791,921.778,6807.0
Kepler-452,1,1.63,3.29,384.843,551.727,5757.0
WASP-157,1,11.19,182.43442,3.951623,334.037,5772.0
HD 109246,1,13.9,273.3338,68.27,67.8349,5844.0
TOI-1448,1,2.749,19.5,8.112245,73.3345,3412.0
Kepler-841,1,5.23,23.8,124.4198398,998.961,5324.0
Kepler-657,1,3.52,12.2,24.54350418,1691.88,5808.0
TOI-1842,1,12.3485023,89.4,9.5739181,223.465,6039.0
CoRoT-32,1,6.38913,47.6745,6.71837,576.683,5970.0
Kepler-1779,1,3.03295685,9.44,16.34359932,908.501,5730.0
HD 99283,1,13.8,308.29355479,310.4,111.093,4886.0
2MASS J11550485-7919108,1,12.1,6356.56814,,100.862,3021.0
OGLE-2016-BLG-0007L,1,1.09,1.32,14200.0,4300.0,
NGC 2682 YBP 1514,1,14.0,127.132,5.118,914.221,5725.0
Kepler-1855,1,1.216205,1.96,0.727330983,,3460.0
Kepler-1628,1,6.43,33.8,76.378033,352.0,3724.0
HD 213472,1,13.1,1112.3994245,17000.0,64.4527,5729.54
GJ 720 A,1,3.77,13.64,19.466,15.5575,3837.0
K2-318,1,1.66,3.39,7.01,147.866,3851.0
HD 185283,1,13.6,413.1769291,4060.0,31.395,4848.0
HD 18599,1,2.6,24.1,4.1374354,38.5653,5145.0
HAT-P-19,1,11.29865255,88.03846874,4.00878322,202.078,4962.0
Kepler-860,1,3.24,10.6,5.101379454,1056.36,5836.0
WASP-36,1,14.874343,750.39663,1.53736596,386.346,5959.0
HAT-P-16,1,14.68376472,1341.56043,2.77596727,226.637,6140.0
TOI-2046,1,16.14093221,731.0053361,1.4971842,289.668,6250.0
KELT-19 A,1,21.40919,1293.5681,4.6117093,300.276,7500.0
Kepler-690,1,5.95,29.6,7.748094374,1665.31,5913.0
Kepler-1578,1,1.04,1.12,1.450886907,1064.05,5545.0
LP 714-47,1,4.7,30.8,4.052037,52.616,3950.0
HD 25171,1,13.9,290.81445,1802.29,55.6146,6125.0
HIP 91258,1,13.7,346.4347,5.0505,45.8846,5519.0
Kepler-749,1,3.1,9.8,17.31716585,721.027,5009.0
Kepler-1178,1,1.07,1.24,31.80634,482.287,4990.0
Kepler-1647,1,11.8739,483.0,1107.5923,1212.45,6210.0
OGLE-2015-BLG-1670L,1,4.42,17.9,,6700.0,
TOI-1249,1,3.2710301,11.9,13.079151,139.49,5497.0
TOI-1199,1,10.5140239,75.96098927,3.671463,248.427,5710.0
HD 63454,1,12.31,79.4575,2.81805,37.6894,4812.0
HAT-P-33,1,20.73665,292.4036,3.47447,396.11,6446.0
WISEP J121756.91+162640.2 A,1,10.468,6992.0,,10.1,575.0
KMT-2019-BLG-0953L,1,4.06,15.5,,7200.0,
Kepler-560,1,1.72,3.61,18.47764449,109.308,3556.0
WASP-38,1,13.78707,1093.3352,6.87188,136.24,6180.0
WASP-23,1,10.783,280.95,2.9444256,207.49,5150.0
HD 168746,1,11.1,85.8141,6.404,41.5681,5570.0
MOA-2008-BLG-379L,1,13.0,1300.0,,3300.0,
Kepler-614,1,2.39,6.3,14.03491514,527.995,5268.0
Kepler-1421,1,0.93,0.749,6.9131112,783.401,6335.0
Wolf 327,1,1.24,2.53,0.5734745,28.5321,3542.0
18 Del,1,12.5,2926.24614325,982.85,76.222,4980.0
K2-332,1,2.2,5.48,17.70632,123.202,3315.0
Kepler-737,1,1.96,4.5,28.59915399,205.118,3813.0
WASP-131,1,13.74221034,86.76715511,5.3220125,200.075,5990.0
Kepler-1224,1,1.33,2.33,13.32351601,559.598,6155.0
TOI-824,1,2.926,18.467,1.392978,63.9262,4600.0
Kepler-1408,1,0.89,0.64,2.99793191,535.048,6170.0
Kepler-78,1,1.201,1.68,0.35500745,124.376,5058.0
GJ 2126,1,13.6,413.1769291,272.7,38.129,4159.0
OGLE-2018-BLG-0932L,1,13.9,282.86728223,,6620.0,
Kepler-768,1,1.79,3.86,11.3910025,784.56,5108.0
Kepler-1058,1,2.72,7.85,110.96546,491.997,4644.0
K2-116,1,0.69,0.257,4.655411,49.3855,4348.35
TOI-1194,1,8.71664516,120.0,2.3106446,149.667,5394.0
TOI-757,1,2.5,10.5,17.46819,60.3418,5278.0
OGLE-2012-BLG-0950L,1,6.56,35.0,,2600.0,
alf Tau,1,12.7,2056.3601,628.96,20.4332,4055.0
WASP-174,1,16.10730527,104.88337431,4.2337005,410.149,6399.0
PH1,1,6.18,169.0,138.317,1033.16,6407.0
K2-411,1,0.9898,0.937,3.2141,298.219,5711.0
Kepler-1629,1,0.77,0.381,3.87595807,336.09,5776.0
Kepler-1839,1,1.9493759,4.46,5.056759834,1136.6,5926.0
Kepler-1297,1,0.97,0.871,1.68189002,1439.47,5818.0
TOI-1683,1,2.6382,7.45,3.0575356,51.1884,4402.0
Kepler-801,1,2.0,4.66,11.41928253,440.426,4435.0
CoRoT-11,1,16.03,740.51,2.99433,655.037,6440.0
2MASS J22501512+2325342,1,11.9,9534.85221,,57.2309,3352.0
Kepler-1012,1,1.29,2.21,5.50860439,411.077,5556.0
Kepler-816,1,10.24,74.5,10.506825646,983.697,5286.0
Kepler-1089,1,1.83,4.01,5.132485618,259.328,3753.0
TOI-181,1,6.9559,46.1687,4.532,96.2338,4994.0
Kepler-1862,1,2.203,5.49,16.05730057,1232.19,5644.0
Kepler-1742,1,2.1782413,5.38,49.47819901,669.573,5776.0
Kepler-1898,1,0.93353523,0.76,4.765620232,360.921,5702.0
GJ 3470,1,4.57,13.9,3.3366496,29.4214,3600.0
HD 214823,1,12.1,5914.78665427,1854.84424,101.368,6215.0
CoRoT-22,1,4.88,12.2,9.75598,627.158,5939.0
HD 69123,1,13.1,982.08977763,1193.3,75.116,4842.0
K2-193,1,3.95,14.8,14.786889,411.923,5817.0
WASP-75,1,14.235,340.06,2.484193,294.001,6100.0
Kepler-490,1,11.65,,3.268695154,1523.0,6045.0
Kepler-1864,1,0.75408365,0.353,3.881510019,298.894,5854.0
HAT-P-70,1,20.96083,2154.8874,2.74432452,330.739,8450.0
Kepler-1206,1,1.64,3.33,1.216997663,762.019,4877.0
UKIRT-2017-BLG-001L,1,13.7,407.0,,6300.0,
K2-25,1,3.44,24.5,3.48456408,44.9565,3207.0
Kepler-1111,1,2.0,4.66,8.79617863,841.536,6077.0
Kepler-726,1,3.26,10.7,21.80451088,762.081,5452.0
Kepler-1737,1,5.395,25.1,64.61750031,,5043.0
Kepler-1771,1,4.05537256,15.5,88.64399719,565.752,5661.0
Kepler-1930,1,1.52955541,2.95,13.02680016,275.694,5083.0
TOI-1231,1,3.65,15.4,24.245586,27.6227,3553.0
TOI-1518,1,21.05046575,581.62598481,1.90261131,225.888,7299.0
KIC 5479689,1,14.2,158.9142035,1.701531,454.95,5459.1
HD 4313,1,13.4,612.45841,356.21,136.308,4943.0
Kepler-526,1,1.99,4.62,5.458498316,666.146,5894.0
HD 1397,1,11.500434,131.89945,11.53533,79.5702,5521.0
HD 102272,1,12.9,1570.0802,127.58,347.097,4790.0
TOI-2818,1,15.27784069,225.65816897,4.039709,312.674,5721.0
K2-288 B,1,1.9,4.27,31.393463,65.6138,3341.0
2MASS J03590986+2009361,1,12.2,5720.911326,,117.435,2943.0
Kepler-848,1,1.7,3.53,6.91134416,1378.47,5695.0
Kepler-895,1,1.54,2.99,2.806242328,540.134,4315.0
TOI-1743,1,1.83,4.01,4.266046,41.2758,3277.0
Kepler-1532,1,1.35,2.39,1.093663559,798.246,5559.0
K2-89,1,0.615,0.17,1.096026,86.0386,3691.0
TOI-5027,1,10.76062147,642.01338214,10.24368,204.429,5909.0
NGTS-15,1,12.32987877,238.68913366,3.27623,786.485,5600.0
Kepler-1730,1,4.48524519,18.4,13.81019974,1427.08,5942.0
Kepler-1101,1,2.47,6.66,81.3151059,742.473,5614.0
Kepler-641,1,1.85,4.08,9.48961571,969.918,5713.0
HD 154345,1,13.7,378.21580433,3341.55884,18.284,5468.0
TOI-2019,1,5.33275337,34.4,15.3444,198.007,5626.0
TOI-512,1,1.54,3.57,7.18886,67.3975,5277.0
Kepler-1023,1,2.63,7.41,62.1387714,694.175,5494.0
Kepler-39,1,13.9,6388.1,21.08721,1057.41,6350.0
MOA-2011-BLG-028L,1,5.99,30.0,,7380.0,
PSR B1620-26,1,13.3,794.575,,,
Kepler-1106,1,1.65,3.36,1.252752174,1090.7,6104.0
Kepler-1583,1,0.6,0.156,9.32807355,403.933,5645.0
TYC 3318-01333-1,1,13.1,1086.9786,562.0,490.61,4776.0
TrES-4,1,18.04649,247.9074,3.55395,515.98,6200.0
Kepler-7,1,18.180998,140.16303,4.8854892,922.562,5933.0
HIP 77900,1,12.1,6674.396547,,150.862,13646.0
HATS-42,1,15.6926,597.5204,2.292102,800.377,6060.0
XO-3,1,15.80469,2316.9807,3.19154,213.053,6429.0
HD 202772 A,1,17.317905,323.23311,3.308958,161.498,6272.0
HAT-P-49,1,17.82231,699.226,2.69155,350.351,6820.0
HD 125595,1,,3531.07360177,9.6737,28.1989,4691.0
Kepler-876,1,1.43,2.63,5.14438011,820.913,5060.0
Kepler-1125,1,1.84,4.04,17.6700642,2011.41,5683.0
Kepler-688,1,9.76,68.7,3.895936844,1357.75,5715.0
Kepler-674,1,1.69,3.5,2.243381847,342.254,4192.0
HD 81040,1,12.6,2301.07766668,1002.7,34.4341,5755.0
TOI-2120,1,2.122,6.8,5.7998164,32.1755,3131.0
KMT-2023-BLG-0830L,1,4.41,17.79839079,,7250.0,
HD 285968,1,2.83,8.4,8.7836,9.47045,3703.49
UCAC3 113-933,1,12.1,6674.396547,,52.5829,3864.0
OGLE-TR-10,1,14.011,197.046,3.101278,1344.97,5950.0
TOI-3856,1,13.59649359,171.62733978,2.04360352,314.443,5622.0
TOI-4201,1,13.67495645,788.21444936,3.5819194,189.011,3794.0
WASP-48,1,16.8135,254.264,2.14363,454.144,5920.0
WD 1856+534,1,10.4,4386.054,1.4079405,24.7359,4710.0
Kepler-1887,1,2.92454357,8.88,19.94750023,1366.18,5749.0
OGLE-2007-BLG-349L A,1,10.7,80.0,2557.0,2760.0,
Kepler-943,1,5.93,29.5,49.7701438,2300.53,5612.0
HD 32963,1,13.4,657.90480249,2372.0,38.0786,5727.0
TOI-3980,1,14.4595851,187.51876013,3.6089254,486.721,5840.0
Kepler-1710,1,3.19744103,3.49494179,14.91110039,305.193,5650.0
HD 45350,1,13.5,568.89,963.6,46.8733,5566.0
WASP-32,1,10.76064,835.8929,2.71866,275.994,6140.0
Kepler-1435,1,0.86,0.566,4.45343281,704.211,6356.0
HD 11977,1,12.7,2080.0,711.0,67.9331,4970.0
HD 96992,1,13.7,362.3262,514.0,396.082,4725.0
Gaia22dkvL,1,14.1,187.83658854,,1270.0,
TOI-1759,1,3.14,10.8,18.85019,40.0654,4065.0
KMT-2019-BLG-0371L,1,12.6,2447.2787339,,7010.0,
Kepler-707,1,1.33,2.33,2.237492751,591.776,5099.0
Kepler-759,1,2.27,5.77,41.805985,1073.48,5860.0
Kepler-765,1,2.43,6.48,27.6655226,1076.28,5901.0
Kepler-1472,1,1.9,4.27,38.1312831,1479.14,6159.0
TOI-2384,1,11.48920522,624.85064816,2.13570304,191.51,3943.0
HD 76700,1,9.6,66.7443,3.97097,60.8831,5644.0
K2-81,1,1.97,4.54,6.102325,252.318,4674.13
HD 40979,1,12.9,1484.2661,264.14999,34.0883,6165.0
Kepler-1534,1,1.89,4.23,5.71668872,1107.0,5442.0
K2-119,1,2.53,6.94,7.727283,365.581,4740.0
XO-4,1,14.01125,451.3186,4.12508,272.655,6397.0
WASP-76,1,20.78145022,284.13859586,1.80988198,194.459,6329.0
Kepler-427,1,13.79,92.17,10.290994,1017.8,5800.0
EPIC 246851721,1,11.780659,953.49,6.180235,372.632,6202.0
Kepler-569,1,3.16,10.1,34.18890521,638.301,5616.0
Kepler-1417,1,1.0,0.972,20.3505213,991.845,5839.0
HD 64114,1,4.41,17.8,45.791,31.5262,5676.0
Kepler-1061,1,1.98,4.58,2.757982666,543.375,6067.0
KMT-2022-BLG-1013L,1,12.1,98.52680617,,7710.0,
TOI-6086,1,1.18,1.76,1.3888725,31.4566,3200.0
TOI-5082,1,2.54811,7.03,4.240122,43.1406,5670.0
Kepler-1028,1,1.33,2.33,2.51462432,607.916,5522.0
WASP-163,1,13.473218,594.3421,1.6096884,261.386,5500.0
KMT-2023-BLG-0416L,1,3.67,13.03096469,,5900.0,
CoRoT-19,1,14.46,352.78,3.89713,790.663,6090.0
KMT-2023-BLG-0119L,1,11.0,83.7,,5410.0,
Kepler-814,1,2.12,5.14,6.1469851,2055.77,6162.0
TOI-622,1,9.2362001,96.30200732,6.402513,123.297,6400.0
K2-323,1,2.1,5.06,24.93,118.318,3710.0
KMT-2018-BLG-0029L,1,2.67,7.59,,3380.0,
TOI-1259 A,1,11.45557828,140.16232749,3.477978,118.106,4775.0
NGTS-2,1,17.878355,235.1942,4.511164,356.391,6478.0
HD 220773,1,13.6,460.8,3724.7,50.5103,5940.0
Kepler-1328,1,0.98,0.904,4.52158888,813.543,5780.0
HD 188015,1,13.6,476.72,461.2,50.6706,5746.0
Kepler-1022,1,2.36,6.17,10.99469878,420.042,4445.0
K2-6,1,2.5,6.8,30.94191,316.819,5850.0
Kepler-1683,1,1.87477762,4.17,15.0337,733.143,5429.0
Kepler-802,1,3.54,12.3,40.0587473,780.585,5507.0
K2-164,1,3.24925008,10.6,17.355066,375.67,5791.0
WASP-79,1,17.14974047,270.15414595,3.662392,246.69,6600.0
OGLE-2015-BLG-1771L,1,14.3,138.0,,7070.0,
Kepler-1797,1,3.05774442,9.58,23.3593998,1338.49,6244.0
Kepler-1815,1,2.7489262,7.99,12.19139957,1006.63,5516.0
TOI-1723,1,3.435,10.4,13.727012643,100.727,5777.0
Kepler-1345,1,2.36,6.17,44.6169557,1355.02,6449.0
Kepler-1965,1,1.35415138,2.4,41.86869812,521.791,5852.0
Kepler-1550,1,3.02,9.38,225.582809,1179.01,5991.0
KOI-217,1,12.442,,3.90512,914.699,5545.0
HATS-33,1,13.78707,378.85336,2.5495551,248.46,5659.0
TOI-5205,1,11.6,343.0,1.630757,86.4493,3430.0
K2-87,1,7.6,44.9,9.726618,491.242,5747.0
Kepler-1278,1,1.01,1.01,3.23941344,889.426,6074.0
KMT-2021-BLG-1898L,1,14.0,232.01473711,,6900.0,
Kepler-1207,1,1.62,3.26,13.68237119,1754.19,5909.0
TOI-3884,1,6.43,32.59,4.5445828,43.1448,3180.0
HD 96127,1,12.1,6661.7168,647.29999,587.659,3943.0
GJ 27.1,1,3.66,13.0,15.819,23.6062,3542.0
HD 360,1,14.0,238.37130525,273.1,111.542,4770.0
Kepler-1823,1,2.0861268,5.0,21.10339928,724.971,6000.0
EPIC 229004835,1,2.332,10.4,16.141132,121.971,5868.0
DE CVn,1,12.4,3823.27330161,4098.1,30.5225,3579.0
HATS-16,1,14.5717,1039.3041,2.686502,757.044,5738.0
WASP-89,1,11.65736,1875.197,3.3564227,290.946,5130.0
HD 150706,1,13.3,772.32302901,5894.0,28.2697,5961.0
Kepler-587,1,2.23,5.6,10.94027841,787.894,5549.0
KMT-2018-BLG-1996L,1,13.7,346.43296363,,5910.0,
WASP-101,1,16.02887,162.0933,3.58572,201.224,6380.0
Kepler-1939,1,1.16480773,1.68,2.790659904,189.833,4353.0
GJ 486,1,1.289,2.77,1.46712127,8.07426,3317.0
K2-205,1,1.99552771,4.64,26.672263,405.301,5890.0
51 Peg,1,14.3,146.2018,4.230785,15.4614,5758.0
WASP-155,1,13.45077684,276.8285425,3.110413,399.63,5660.0
K2-342,1,2.03,4.78,11.561052,208.357,5920.0
HD 139357,1,12.1,6315.5682755,1124.79139,112.09,4700.0
Kepler-1818,1,1.71360684,3.58,4.644909859,1034.59,6047.0
Kepler-1267,1,3.01,9.32,13.0313945,1379.43,6096.0
WASP-73,1,15.91678,908.9938,4.08722,316.678,6030.0
HD 95127,1,12.4,3378.5329,482.0,676.579,4218.0
Kepler-928,1,1.59,3.15,3.932461302,508.809,4700.0
HD 145377,1,12.8,1913.3366,103.95,53.4884,6014.0
TOI-2986,1,9.292245,96.61983573,3.2783662,563.149,5906.0
Kepler-1866,1,2.08215108,4.99,11.66009998,976.737,5791.0
WASP-121,1,19.52604438,371.85923619,1.27492504,269.898,6628.0
Kepler-1313,1,1.76,3.75,3.833091178,174.234,5453.0
HATS-6,1,11.186582,101.38777,3.3252725,169.318,3724.0
HD 129445,1,13.3,797.74930157,1840.0,67.4386,5646.0
Kepler-1758,1,2.57059831,7.13,9.977210045,1588.41,5557.0
Kepler-1682,1,2.88940836,8.7,14.8334,1159.85,5619.12
HD 206255,1,6.47,34.2,96.045,75.2363,5635.0
KOI-7913 A,1,2.34,6.08,24.278553,271.277,4324.0
EPIC 201427007,1,1.5,2.86,0.72091,706.391,5633.0
K2-392,1,1.85,4.08,15.398723,406.985,5726.0
Kepler-1698,1,1.07315686,1.25,1.2107,222.345,4975.03
HD 45652,1,14.3,137.62039,44.073,34.8541,5294.0
Kepler-906,1,2.11,5.1,41.6979976,757.791,6035.0
Kepler-962,1,1.97,4.54,12.05707239,411.486,5478.0
KMT-2023-BLG-1896L,1,4.19,16.35,,5490.0,
TOI-4633,1,3.2,123.0,271.9445,95.2016,5800.0
Kepler-5,1,15.984034,670.93913,3.5484657,899.777,6297.0
WASP-94 A,1,17.71022,158.915,3.95019,211.211,6170.0
2MASS J01225093-2439505,1,11.209,7786.5,,33.8281,3530.0
HD 89839,1,12.9,1592.32031907,3441.0,57.3063,6314.0
GJ 3021,1,13.1,1071.04,133.71,17.5559,5540.0
Kepler-423,1,13.361,189.101,2.6843285,758.753,5560.0
Kepler-948,1,1.85,4.08,7.76846622,868.017,5679.0
KOI-2513,1,2.80224517,7310.053361,19.00547,1369.87,5900.0
TOI-2109,1,15.098497,1595.49860314,0.67247414,262.041,6540.0
HD 126614,1,12.7,107.74382997,1257.25303,73.0961,5568.0
HD 101930,1,10.6,79.4575,70.46,30.0274,5108.0
WASP-64,1,14.247,403.945,1.5732918,369.926,5400.0
HAT-P-41,1,22.97845,378.2177,2.69405,348.185,6390.0
Kepler-1415,1,1.29,2.21,0.63642408,1043.56,5267.0
Kepler-1563,1,0.75,0.347,3.43276598,616.697,5765.0
HD 20782,1,13.6,472.83,597.0643,35.9864,5782.13
17 Sco,1,12.9,1373.01871824,578.38,124.953,4157.0
HAT-P-26,1,7.06167,22.2481,4.23452,141.837,5079.0
Kepler-809,1,3.01,9.32,55.63934,961.405,5734.0
WASP-114,1,15.008851,562.24127,1.5487743,523.337,5940.0
Kepler-1158,1,2.34,6.08,13.5396293,1484.25,6203.0
WASP-33,1,17.855937,665.21819,1.21987,121.944,7430.0
Kepler-1692,1,1.11177184,1.42,5.95966,591.019,5146.0
HD 19615,1,12.6,2701.5414595,402.0,265.155,4263.0
Kepler-1390,1,1.18,1.76,6.48021673,723.431,5753.0
K2-377,1,1.693,3.51,12.832235,195.149,4200.0
Kepler-1549,1,2.57,7.13,214.886545,803.052,5324.0
TOI-1244,1,2.467,6.6,6.400316483,102.551,4599.0
Kepler-1955,1,1.16654878,1.69,14.26519966,449.351,5825.0
Kepler-1274,1,1.42,2.6,6.98152703,614.648,6179.0
Kepler-1528,1,1.46,2.73,1.791110205,817.534,5857.0
HD 30856,1,13.5,491.68301,847.0,131.199,4895.0
HAT-P-62,1,12.02723629,241.86741773,2.6453235,348.815,5629.0
Kepler-532,1,2.57,7.13,12.92491623,312.798,5192.0
Kepler-1332,1,1.37,2.45,11.87456832,528.685,5581.0
Kepler-1342,1,1.66,3.39,2.215710358,890.724,5527.0
Kepler-1268,1,2.03,4.78,40.9903986,1840.77,5904.0
Kepler-624,1,2.31,5.95,14.58649607,748.188,6117.0
OGLE-2012-BLG-0724L,1,14.3,150.0,,6700.0,
TOI-1181,1,17.02644168,374.71969185,2.103189,302.819,6054.0
OGLE-2018-BLG-0596L,1,3.81,13.93,,5650.0,
HD 52265,1,13.7,384.5743,119.27,29.9803,6136.0
OGLE-2018-BLG-1185L,1,2.83,8.4,,7400.0,
Kepler-1767,1,3.01299077,9.34,59.65829849,820.506,5243.0
K2-214,1,2.51,6.85,8.59656,300.64,5875.0
HS Psc,1,13.6,464.02947422,3.986,37.6604,4203.0
Ross 458,1,14.01125,1906.98,,11.5094,3965.42
Kepler-17,1,14.68,778.65,1.4857108,720.753,5781.0
WASP-178,1,20.28829,527.5978,3.3448285,427.678,9360.0
HD 141004,1,3.77,13.63483866,15.5083,11.8148,5885.38
K2-47,1,1.89,4.23,31.6372,349.881,5054.0
Kepler-1828,1,2.11598626,5.13,10.2737999,871.81,5806.0
K2-102,1,1.3,2.24,9.915615,188.175,4695.0
Kepler-565,1,3.64,12.9,4.243747226,1041.0,5735.0
TOI-2498,1,6.06,34.62,3.738252,275.265,5905.0
Kepler-617,1,1.32,2.3,1.682696148,173.354,3712.0
Kepler-1785,1,2.70422447,7.77,19.58550072,745.74,5618.0
Kepler-1013,1,2.15,5.27,18.93054959,422.246,4954.0
Kepler-1084,1,1.11,1.41,2.05333679,405.533,6113.0
Kepler-1117,1,1.11,1.41,4.79028459,568.487,5612.0
Kepler-1335,1,1.45,2.7,6.26406846,621.853,4903.0
Kepler-1595,1,1.23,2.04,4.56380468,845.022,5203.0
KMT-2016-BLG-0212L,1,12.2,5700.0,,6300.0,
HD 95544,1,12.8,1913.64483855,2041.54152,87.8049,5722.0
TOI-2580,1,17.37392009,200.23189641,3.39775,379.253,6120.0
GJ 1289,1,2.38,6.27,111.74,8.35147,3296.0
HD 128356,1,13.9,282.8687,298.2,26.1548,4875.0
Kepler-1091,1,1.46,2.73,1.434741564,914.299,5851.0
Kepler-1379,1,1.3,2.24,0.881841146,971.325,5188.0
Kepler-986,1,2.36,6.17,56.4349938,548.364,5642.0
WASP-31,1,17.363,151.916,3.4059096,383.829,6302.0
TOI-2338,1,11.2089807,1900.61387386,22.65398,313.996,5581.0
K2-115,1,11.80305668,321.00669107,20.2729914,413.591,5870.0
KMT-2021-BLG-0240L,1,9.6,66.74396547,,6600.0,
TOI-2128,1,2.08874836,4.5,16.34136,36.578,5968.0
WASP-142,1,17.14977,266.9772,2.052868,730.933,6010.0
KELT-16,1,15.860735,874.0325,0.9689951,444.586,6236.0
HAT-P-25,1,12.722215,180.84527,3.65281514,300.384,5519.0
HIP 19976,1,4.94,21.61233168,50.65905,40.2707,4316.0
Kepler-1490,1,3.04,9.48,92.4362973,862.92,5515.0
HAT-P-32,1,22.19382,216.1244,2.1500082,289.205,6001.0
Kepler-1793,1,3.79037518,13.8,8.779999733,1189.88,5191.0
K2-213,1,1.51398464,2.9,8.13087,389.702,5794.0
Kepler-853,1,1.69,3.5,7.16892463,568.676,6350.0
GJ 179,1,13.8,301.93698665,2288.0,12.356,3370.0
TOI-559,1,12.22899794,1910.14872607,6.9839095,233.266,5925.0
HATS-5,1,10.223,75.323,4.763387,246.384,5304.0
Kepler-1083,1,3.36,11.2,33.4177993,902.633,5049.0
Kepler-1103,1,2.27,5.77,19.79191978,1331.92,6092.0
Kepler-557,1,2.67,7.61,3.705989551,2097.12,6068.0
Kepler-992,1,1.62,3.26,20.16034462,259.639,4944.0
Kepler-1709,1,3.12424875,9.93,65.70459747,273.946,5918.0
KMT-2018-BLG-0748L,1,9.01,60.0,,7300.0,
Kepler-914,1,1.38,2.48,4.40966548,753.723,5877.0
Kepler-1062,1,1.76,3.75,9.30412078,397.455,4597.0
Kepler-1063,1,1.49,2.83,14.07971466,343.226,5945.0
Kepler-1120,1,1.38,2.48,2.949029052,615.231,4904.0
K2-125,1,2.18,5.39,21.750264,124.156,3654.47
WASP-138,1,12.21781,387.7526,3.634433,414.234,6272.0
KMT-2016-BLG-2605L,1,14.0,245.0457018,,6421.0,
Kapteyn,1,2.54,7.0,121.54,3.93305,3550.0
Kepler-850,1,1.78,3.82,7.19303878,1661.28,5932.0
Kepler-1437,1,1.37,2.45,10.9295461,2101.69,5557.0
KMT-2021-BLG-0119L,1,12.8,1754.41280664,,3130.0,
Kepler-644,1,3.15,10.1,3.173917103,1318.05,6747.0
WASP-26,1,13.56289,270.1555,2.7566,252.759,6034.0
WASP-57,1,11.76945,204.68252,2.83891856,398.276,5600.0
Kepler-493,1,15.13,,3.003876581,1745.77,6457.0
HD 192699,1,13.4,666.17168,340.94,71.8627,5041.0
Kepler-683,1,1.97,4.54,2.539183179,1023.07,5703.0
TOI-4479,1,2.82,8.35,1.1589,80.6532,3400.0
Kepler-751,1,2.46,6.62,17.44490636,760.43,5387.0
KMT-2019-BLG-1339L,1,13.7,397.0,,6120.0,
Kepler-61,1,2.15,5.27,59.87756,335.079,4017.0
Kepler-852,1,2.54,6.99,44.9309804,1619.03,6100.0
HATS-28,1,13.383546,213.58176,3.1810781,535.383,5498.0
OGLE-2017-BLG-0173L,1,1.62,3.269,,4705.0,
TOI-2485,1,12.1393261,766.60211768,11.23479,397.953,6016.4
HD 190007,1,4.06,15.5,11.724128,12.7141,4610.0
Kepler-1880,1,2.11686218,5.13,6.309219837,611.041,4380.0
WASP-127,1,14.694999,52.346601,4.17806203,159.507,5620.0
HAT-P-12,1,10.749,67.059,3.2130598,142.751,4650.0
Kepler-973,1,1.96,4.5,49.6077331,328.52,5213.0
Kepler-1905,1,1.4460734,2.69,3.42392993,1051.53,5788.0
Kepler-1510,1,3.36,11.2,84.703921,1696.25,6200.0
HAT-P-52,1,11.309881,259.98494,2.7535953,361.155,5131.0
Kepler-1290,1,1.42,2.6,4.69500134,1593.7,5660.0
TOI-1860,1,1.31,2.27,1.0662107,45.864,5752.0
TOI-1820,1,12.778238,731.0053361,4.860674,248.504,5734.0
TOI-3807,1,18.49481816,330.54154328,2.8989727,421.745,5772.0
Kepler-1352,1,0.89,0.64,1.877882748,670.829,6118.0
OGLE-2019-BLG-0960L,1,1.39,2.5,,980.0,
Kepler-1124,1,1.28,2.18,2.852348975,289.899,3658.0
Kepler-1537,1,1.18,1.76,1.444453798,517.292,5079.0
K2-68,1,1.58,3.12,8.05428,168.652,4746.0
K2-278,1,2.98,9.17,3.334966,786.439,6747.0
WASP-82,1,18.15858,371.8611,2.70579,275.664,6480.0
Kepler-1187,1,2.61,7.32,18.87064068,1020.53,5975.0
TOI-4184,1,2.43,6.48,4.9019804,69.3649,3238.0
Kepler-1030,1,2.48,6.71,19.32952416,758.702,4983.0
HD 2685,1,16.14096,371.8611,4.12688,196.852,6801.0
Kepler-1856,1,1.73447868,3.66,1.302000046,848.76,4948.0
Kepler-1304,1,2.29,5.86,16.1288853,2176.08,5259.0
NGTS-16,1,14.57167491,211.99154747,4.84532,898.168,5550.0
GJ 9066,1,9.6,66.74396547,771.36,4.471,3154.0
Kepler-1527,1,4.77,20.4,160.129918,1842.13,6224.0
